#{"t_start": 1774617788.4858, "env_id": "None"}
r,l,t
0.38705164,75,393.505509
0.3600234,75,393.506285
0.33632517,75,393.52919
0.36887315,75,393.532542
0.3112747,75,393.551128
0.34855402,75,393.552094
0.29677767,75,393.565274
0.3659871,75,393.566195
0.39495674,75,393.567175
0.3468951,75,393.568046
0.33600733,75,393.59119
0.3845747,75,393.594845
0.33770135,75,393.613864
0.36631125,75,393.614775
0.37068444,75,393.628236
0.35000634,75,393.629229
0.36598212,75,393.630104
0.31059104,75,393.630993
0.39733303,75,393.653948
0.3559633,75,393.657217
0.37057394,75,393.676638
0.38741463,75,393.677571
0.342133,75,393.69084
0.3547931,75,393.691722
0.34882632,75,393.69254
0.35065657,75,393.693379
0.33557373,75,393.71689
0.3748908,75,393.719954
0.42068344,75,393.738706
0.37017512,75,393.739555
0.38412747,75,393.752755
0.3642172,75,393.753683
0.37871677,75,393.754528
0.37396768,75,393.755376
0.3631397,75,393.778441
0.3788779,75,393.781873
0.38869512,75,393.800826
0.3651858,75,393.801685
0.39771813,75,393.814634
0.3499527,75,393.815465
0.39872587,75,393.816366
0.36869305,75,393.81733
0.32570186,75,393.840963
0.35694733,75,393.844159
0.3624887,75,393.863364
0.3455646,75,393.864287
0.31148967,75,393.877501
0.334231,75,393.878369
0.32768098,75,393.879132
0.39170906,75,393.879892
0.37660897,75,393.903391
0.41862938,75,393.906829
0.36771634,75,393.925778
0.37673795,75,393.926666
0.3317114,75,393.93979
0.3672504,75,393.940816
0.32686234,75,393.941616
0.3735099,75,393.94249
0.36256072,75,393.965851
0.37176526,75,393.969256
0.3970171,75,393.988007
0.3660879,75,393.988908
0.35013336,75,394.002088
0.32787895,75,394.002957
0.30573347,75,394.003793
0.38041022,75,394.004663
0.31601962,75,394.02774
0.4062409,75,394.031119
0.2963638,75,394.05021
0.3907917,75,394.051015
0.33890122,75,394.792055
0.37993014,75,394.793049
0.38260978,75,394.794018
0.2924011,75,394.79493
0.3877892,75,394.818075
0.3956217,75,394.821555
0.34336972,75,394.840448
0.32575923,75,394.841269
0.38671854,75,394.854576
0.3772055,75,394.85554
0.32729012,75,394.856351
0.31973895,75,394.857125
0.36216617,75,394.880376
0.35625303,75,394.883948
0.37568992,75,394.902241
0.3265555,75,394.903082
0.3642291,75,394.916182
0.33408445,75,394.917083
0.33178195,75,394.917981
0.3692691,75,394.918842
0.36697647,75,394.941507
0.37249845,75,394.94461
0.39052755,75,394.964039
0.35737056,75,394.964897
0.37531024,75,394.977893
0.35362446,75,394.978888
0.34490418,75,394.979806
0.39569792,75,394.980705
0.36634836,75,395.003721
0.37789276,75,395.00731
0.35054955,75,395.026439
0.36430848,75,395.027222
0.35676327,75,395.040618
0.34657925,75,395.04154
0.37239197,75,395.042332
0.37851456,75,395.043213
0.38648927,75,395.066719
0.34596664,75,395.070107
0.37417683,75,395.089049
0.35165605,75,395.089873
0.3779179,75,395.103077
0.35492685,75,395.103872
0.34372583,75,395.10469
0.39948913,75,395.10544
0.3765925,75,395.128535
0.37342387,75,395.1319
0.32644683,75,395.150507
0.3754818,75,395.151322
0.37007695,75,395.165048
0.4021368,75,395.165945
0.31760705,75,395.166848
0.31450483,75,395.167736
0.3457452,75,395.191392
0.35895616,75,395.195075
0.3410175,75,395.214075
0.36884364,75,395.215011
0.33499053,75,395.228524
0.3380982,75,395.229394
0.34758738,75,395.230376
0.32664874,75,395.231319
0.35852927,75,395.254769
0.3512301,75,395.258786
0.36329076,75,395.278838
0.34752366,75,395.279746
0.38476002,75,395.293127
0.37199944,75,395.293978
0.38577512,75,395.294832
0.40280193,75,395.295728
0.37085533,75,395.31935
0.3511815,75,395.322931
0.31516984,75,395.342512
0.35440883,75,395.34342
0.37588602,75,395.356668
0.32615167,75,395.35759
0.3647731,75,395.358598
0.36981988,75,395.359508
0.39238417,75,395.38313
0.38116598,75,395.386179
0.3185559,75,395.405454
0.34211904,75,395.40638
0.30695978,75,395.419591
0.3587057,75,395.4206
0.3397516,75,395.421486
0.3445964,75,395.42233
0.35949987,75,395.446168
0.38282353,75,395.44953
0.39449537,75,395.469275
0.3469044,75,395.470086
0.35532376,75,395.483813
0.33663073,75,395.484772
0.4012868,75,395.485625
0.31995964,75,395.48654
0.394746,75,395.510194
0.33936203,75,395.513717
0.3272084,75,395.533009
0.34599853,75,395.533888
0.34179813,75,395.547122
0.35385945,75,395.54809
0.3987678,75,395.548902
0.36632553,75,395.54973
0.36441377,75,395.572767
0.33792242,75,395.575995
0.33665165,75,395.59488
0.41972613,75,395.59567
0.33712155,75,395.608965
0.38525182,75,395.609777
0.35424712,75,395.610673
0.33333048,75,395.611623
0.38019672,75,395.635042
0.34995174,75,395.638368
0.3624269,75,395.658323
0.37352875,75,395.659175
0.40977675,75,395.672512
0.35067976,75,395.673392
0.37282145,75,395.674226
0.3390532,75,395.675034
0.3681622,75,395.699108
0.3535326,75,395.702538
0.37602893,75,395.72266
0.36128637,75,395.723662
0.36047137,75,395.73712
0.36192352,75,395.73805
0.3482178,75,395.738959
0.34485844,75,395.739765
0.39333642,75,395.76309
0.36754292,75,395.766481
0.3433943,75,395.785613
0.33529043,75,395.786416
0.3679663,75,395.800409
0.36446476,75,395.80124
0.3583549,75,395.802062
0.3786008,75,395.802854
0.2821906,75,395.826551
0.27259222,75,395.829865
0.32988477,75,395.849246
0.35442773,75,395.850233
0.38037336,75,395.864106
0.4048875,75,395.86505
0.323334,75,395.865954
0.3644953,75,395.866866
0.3494967,75,395.890461
0.4015765,75,395.893699
0.31921107,75,395.91316
0.39497402,75,395.914102
0.36585024,75,395.927085
0.35891518,75,395.927949
0.33727092,75,395.928828
0.37734976,75,395.929698
0.3486189,75,395.952763
0.3581268,75,395.956163
0.3763342,75,395.97489
0.38434285,75,395.975704
0.32997778,75,395.988722
0.33756205,75,395.989613
0.35529357,75,395.990474
0.37556276,75,395.991356
0.32111686,75,396.014214
0.35353377,75,396.017628
0.3732251,75,396.036609
0.31595817,75,396.037396
0.3471854,75,396.050325
0.36862242,75,396.051266
0.33854017,75,396.052104
0.385508,75,396.052945
0.32699692,75,396.07636
0.3516889,75,396.079674
0.36548194,75,396.098781
0.36964253,75,396.099639
0.33376348,75,396.113069
0.38133433,75,396.114003
0.3296612,75,396.114889
0.383268,75,396.115759
0.38941398,75,396.138802
0.3609885,75,396.142097
0.3524934,75,396.161158
0.39678913,75,396.161947
0.34477183,75,396.174598
0.38668132,75,396.175552
0.3616441,75,396.176407
0.4044341,75,396.177248
0.36848024,75,396.199896
0.33152524,75,396.203136
0.3792499,75,396.222032
0.366915,75,396.222871
0.36524364,75,396.23601
0.4034193,75,396.23689
0.39311993,75,396.237731
0.38863775,75,396.238492
0.3531207,75,396.261686
0.37779427,75,396.264818
0.35655347,75,396.283787
0.35181943,75,396.284646
0.37413815,75,396.297899
0.35244063,75,396.298753
0.36846933,75,396.299643
0.38769498,75,396.300473
0.39198342,75,396.323117
0.33898944,75,396.326451
0.3753724,75,396.344614
0.38967168,75,396.345407
0.38555586,75,396.358611
0.35143438,75,396.359481
0.33661252,75,396.360262
0.39505,75,396.361027
0.34890306,75,396.384357
0.3608006,75,396.387658
0.3636308,75,396.406635
0.3275761,75,396.407439
0.33531892,75,396.420516
0.35298932,75,396.421348
0.36038095,75,396.42229
0.38828564,75,396.423173
0.3553432,75,396.446575
0.364125,75,396.449996
0.3498983,75,396.469081
0.362288,75,396.470032
0.38906747,75,396.483024
0.2990825,75,396.483929
0.34596634,75,396.484772
0.38171488,75,396.485619
0.38476995,75,397.224318
0.37010112,75,397.227701
0.39513567,75,397.247624
0.39982536,75,397.248613
0.34711254,75,397.262203
0.33934042,75,397.263066
0.35232756,75,397.263913
0.37079817,75,397.264775
0.38647965,75,397.288218
0.37908518,75,397.291775
0.3585027,75,397.31065
0.37479922,75,397.311691
0.36912504,75,397.325665
0.39247093,75,397.326611
0.37819284,75,397.32753
0.37867695,75,397.328411
0.4004205,75,397.351247
0.36078408,75,397.354522
0.34753963,75,397.374186
0.332135,75,397.37499
0.36438727,75,397.38855
0.3354016,75,397.389579
0.3591661,75,397.390702
0.33184797,75,397.391555
0.3152595,75,397.415175
0.33377966,75,397.418516
0.36892992,75,397.438231
0.34928927,75,397.439156
0.3470658,75,397.452452
0.37405372,75,397.453374
0.35754132,75,397.454247
0.36891416,75,397.455232
0.3435885,75,397.478428
0.31611362,75,397.481819
0.3947543,75,397.500832
0.3126643,75,397.501717
0.3772629,75,397.514853
0.39396402,75,397.515762
0.32360622,75,397.516695
0.27443716,75,397.517579
0.34331113,75,397.540279
0.34484237,75,397.543402
0.4120824,75,397.562069
0.38718858,75,397.562903
0.39866987,75,397.576218
0.39466628,75,397.577057
0.3470053,75,397.57784
0.3709111,75,397.578845
0.38929287,75,397.601668
0.3695285,75,397.605096
0.3613209,75,397.623495
0.34909603,75,397.624362
0.3801298,75,397.637477
0.38025263,75,397.638382
0.3765676,75,397.639249
0.3678323,75,397.640139
0.3491168,75,397.663218
0.35623974,75,397.666611
0.3804285,75,397.684693
0.40208226,75,397.685555
0.39144242,75,397.699608
0.3442776,75,397.700478
0.37823573,75,397.701496
0.38239568,75,397.702345
0.33913264,75,397.726372
0.32660747,75,397.729845
0.3505765,75,397.748812
0.3968724,75,397.749709
0.3645877,75,397.763146
0.38849735,75,397.764013
0.33975318,75,397.764899
0.34160328,75,397.765696
0.358462,75,397.788493
0.370673,75,397.791658
0.363521,75,397.809891
0.38846967,75,397.810799
0.3523421,75,397.824299
0.40118596,75,397.825332
0.2748567,75,397.826135
0.31090719,75,397.826909
0.3383751,75,397.849933
0.3471639,75,397.853395
0.3373132,75,397.872221
0.3148398,75,397.873104
0.36142573,75,397.886217
0.37859303,75,397.887155
0.3749598,75,397.888125
0.36417118,75,397.88902
0.4043512,75,397.913041
0.3602899,75,397.916666
0.33125508,75,397.935825
0.36407384,75,397.936634
0.38159567,75,397.950021
0.3922734,75,397.950908
0.37575343,75,397.951765
0.34140873,75,397.952608
0.33922118,75,397.976438
0.38095737,75,397.979761
0.39402357,75,397.999081
0.3669511,75,397.999922
0.3706067,75,398.013428
0.38982618,75,398.01433
0.38287997,75,398.015206
0.37473306,75,398.01608
0.39926198,75,398.039973
0.39659122,75,398.043393
0.36109802,75,398.062344
0.34607193,75,398.06324
0.35127798,75,398.076284
0.3767571,75,398.07724
0.30352026,75,398.078154
0.298287,75,398.079039
0.3098903,75,398.10252
0.2872914,75,398.105841
0.39745525,75,398.124312
0.38127366,75,398.12526
0.34172893,75,398.138798
0.3613693,75,398.139739
0.35204065,75,398.14066
0.40644217,75,398.141489
0.3908404,75,398.165149
0.3496164,75,398.16859
0.29047444,75,398.187403
0.39584672,75,398.188233
0.3746238,75,398.201437
0.3736148,75,398.202382
0.3919993,75,398.203223
0.35646296,75,398.20407
0.35405758,75,398.22709
0.3929879,75,398.230605
0.3678362,75,398.250091
0.3655558,75,398.250937
0.3517709,75,398.264147
0.37000433,75,398.265008
0.3677583,75,398.265862
0.37381163,75,398.266749
0.33534744,75,398.289284
0.35356808,75,398.292589
0.3610459,75,398.311902
0.3625275,75,398.312772
0.33365494,75,398.325955
0.35214907,75,398.326846
0.34424585,75,398.327621
0.37771067,75,398.328447
0.34058318,75,398.351674
0.38574964,75,398.354933
0.36214975,75,398.373716
0.36887732,75,398.374593
0.3674952,75,398.388149
0.34583047,75,398.389119
0.3632978,75,398.389993
0.3141284,75,398.390873
0.36543941,75,398.413457
0.34996095,75,398.416916
0.32031053,75,398.436236
0.37635908,75,398.437112
0.32686764,75,398.45051
0.37549987,75,398.451324
0.31438205,75,398.452141
0.37326878,75,398.452992
0.38971394,75,398.476376
0.35836178,75,398.479512
0.36421305,75,398.498462
0.31967896,75,398.499328
0.32435086,75,398.512955
0.34130704,75,398.513819
0.37128744,75,398.514664
0.34766686,75,398.515493
0.39468524,75,398.538358
0.39235693,75,398.541578
0.38138455,75,398.56118
0.396975,75,398.562026
0.3899487,75,398.575196
0.3210341,75,398.576053
0.371821,75,398.576868
0.37947413,75,398.577756
0.3020633,75,398.600745
0.3798339,75,398.603758
0.33269185,75,398.622942
0.35200736,75,398.62382
0.3650382,75,398.637036
0.34310505,75,398.637803
0.32255483,75,398.63862
0.40258583,75,398.6394
0.40485403,75,398.661731
0.34864742,75,398.665061
0.3564793,75,398.683803
0.3542488,75,398.684734
0.34624562,75,398.698285
0.39180022,75,398.699241
0.3523028,75,398.700134
0.37890884,75,398.700966
0.31302857,75,398.723877
0.31837887,75,398.72719
0.3795812,75,398.74651
0.38855064,75,398.747366
0.38689882,75,398.760992
0.3760728,75,398.761878
0.3323611,75,398.762735
0.37610883,75,398.763487
0.32416865,75,398.786905
0.38417745,75,398.790215
0.35156727,75,398.809299
0.38204226,75,398.810066
0.32542127,75,398.823491
0.3529386,75,398.824298
0.35207537,75,398.825265
0.36310813,75,398.826101
0.3486935,75,398.849068
0.39577252,75,398.852291
0.38274303,75,398.871247
0.37711477,75,398.872154
0.33058366,75,398.885063
0.30098763,75,398.886035
0.32487074,75,398.886987
0.36872843,75,398.887933
0.38442954,75,398.910696
0.38940674,75,398.913994
0.32178068,75,399.665412
0.37979978,75,399.6663
0.3422976,75,399.679616
0.37401044,75,399.680547
0.35403,75,399.681435
0.37950853,75,399.682292
0.39023197,75,399.705589
0.27907842,75,399.709081
0.36104888,75,399.727937
0.3657369,75,399.728803
0.36784708,75,399.74212
0.3474895,75,399.742918
0.37478825,75,399.743786
0.33323783,75,399.744577
0.32723016,75,399.767967
0.3523363,75,399.771478
0.39840943,75,399.790908
0.39172354,75,399.791789
0.3866039,75,399.804608
0.39323354,75,399.805475
0.36680943,75,399.806406
0.38703403,75,399.807307
0.4067634,75,399.830159
0.3653986,75,399.833553
0.32828572,75,399.852499
0.31638005,75,399.853343
0.35261938,75,399.866348
0.42731985,75,399.867285
0.40320128,75,399.868165
0.3432259,75,399.868918
0.3631192,75,399.892239
0.37637013,75,399.895643
0.3678228,75,399.914459
0.28862277,75,399.915346
0.39070827,75,399.928611
0.3350224,75,399.929532
0.306229,75,399.9304
0.36860153,75,399.931163
0.30576614,75,399.953856
0.40152368,75,399.957132
0.3295858,75,399.976184
0.37736762,75,399.977101
0.39872324,75,399.990221
0.3622062,75,399.991113
0.39717147,75,399.992079
0.37770545,75,399.99296
0.36495253,75,400.016345
0.36363718,75,400.019854
0.39887956,75,400.039384
0.3977448,75,400.040298
0.32625693,75,400.053788
0.41066512,75,400.05471
0.3823812,75,400.055552
0.3251071,75,400.056448
0.32419223,75,400.079554
0.34717748,75,400.082945
0.38009685,75,400.102314
0.36230332,75,400.103173
0.3121271,75,400.116276
0.37087324,75,400.117216
0.36684096,75,400.118093
0.3405674,75,400.118855
0.31529817,75,400.141917
0.36185277,75,400.145182
0.35290286,75,400.164186
0.35792518,75,400.165061
0.3769068,75,400.178452
0.39519826,75,400.179428
0.34718427,75,400.180316
0.37553367,75,400.181215
0.30702794,75,400.203827
0.30831873,75,400.2072
0.36907357,75,400.225886
0.3321423,75,400.226698
0.3729561,75,400.240038
0.40585998,75,400.24092
0.32041252,75,400.241806
0.37589514,75,400.242702
0.32878447,75,400.266099
0.36047587,75,400.2694
0.34231076,75,400.288946
0.35268041,75,400.289869
0.40591863,75,400.303449
0.35479286,75,400.30431
0.38879427,75,400.305093
0.36629057,75,400.305941
0.34604505,75,400.329757
0.3361105,75,400.333126
0.37624478,75,400.351754
0.37720296,75,400.352643
0.3520909,75,400.366718
0.3592156,75,400.367662
0.3986961,75,400.368528
0.3740502,75,400.369404
0.38417238,75,400.394061
0.3778163,75,400.397563
0.35666075,75,400.416324
0.37578246,75,400.417266
0.36882827,75,400.431117
0.30927977,75,400.432055
0.3768189,75,400.432956
0.29255897,75,400.433814
0.39754674,75,400.457437
0.35832566,75,400.461098
0.34303555,75,400.480807
0.39997077,75,400.48164
0.40532583,75,400.495303
0.38046378,75,400.496123
0.30993357,75,400.497091
0.33308768,75,400.497995
0.4055506,75,400.520908
0.3502576,75,400.524116
0.3688908,75,400.54295
0.3340066,75,400.543793
0.35862187,75,400.557065
0.35856658,75,400.558055
0.38154274,75,400.559025
0.39733735,75,400.559834
0.4053025,75,400.582894
0.3812615,75,400.586253
0.37517032,75,400.605867
0.33055606,75,400.606744
0.34903958,75,400.620192
0.3299162,75,400.621274
0.33318865,75,400.622266
0.37108883,75,400.623239
0.38422942,75,400.646352
0.36182994,75,400.649525
0.37093744,75,400.668369
0.404824,75,400.669226
0.38810247,75,400.68263
0.32252118,75,400.68348
0.3689436,75,400.684323
0.3768533,75,400.685181
0.37252262,75,400.708644
0.35320297,75,400.711961
0.33468235,75,400.7305
0.39704707,75,400.731487
0.3534485,75,400.744515
0.348798,75,400.745305
0.39145336,75,400.746197
0.3869195,75,400.747024
0.33416355,75,400.770286
0.31362107,75,400.773898
0.4044883,75,400.793307
0.34717286,75,400.79412
0.32843706,75,400.807251
0.3170709,75,400.808134
0.4034144,75,400.808893
0.38394532,75,400.809762
0.3656908,75,400.832389
0.37650475,75,400.835774
0.3354435,75,400.854711
0.37817317,75,400.855562
0.35107526,75,400.868735
0.34153828,75,400.869629
0.31541735,75,400.87052
0.36853486,75,400.871395
0.3651036,75,400.894295
0.33855498,75,400.897632
0.3819241,75,400.917016
0.37595767,75,400.917813
0.3604169,75,400.931068
0.3883429,75,400.931961
0.37218115,75,400.932866
0.35240108,75,400.933757
0.39048856,75,400.956316
0.3536427,75,400.959655
0.36858666,75,400.978546
0.30388755,75,400.979466
0.36101338,75,400.99274
0.34613758,75,400.993679
0.38968265,75,400.994492
0.34475994,75,400.995429
0.39896816,75,401.018143
0.38372323,75,401.021685
0.35831985,75,401.041707
0.3930749,75,401.042683
