#{"t_start": 1766580948.9824572, "env_id": "None"}
r,l,t
-1.222387,26,43.60731
-1.282207,26,43.609207
-1.1294875,28,43.613983
-1.9570776,29,43.614998
-1.293616,36,43.629519
-1.5794466,34,43.632371
-0.8500662,28,43.632421
-0.6738916,32,43.637224
-2.0926251,26,43.638271
-1.0029836,28,43.644712
-1.0022986,36,43.645695
-0.85068053,34,43.649897
-1.5960753,30,43.657943
-1.0134999,31,43.662494
-1.8212912,33,43.665149
-1.5679324,31,43.668513
-2.572382,34,43.673287
-1.2392182,28,43.675351
-1.5412816,29,43.675389
-1.2136011,34,43.685599
-1.4999675,27,43.687823
-1.1870805,29,43.694106
-1.7030456,28,43.695229
-1.1223333,26,43.696392
-0.49681526,31,43.704534
-2.4094288,30,43.705492
-1.323179,31,43.706562
-1.0649139,28,43.713205
-1.4729191,28,43.715078
-0.6324847,30,43.722276
-1.2124052,30,43.724138
-0.59878874,33,43.726045
-1.1985216,27,43.731559
-0.93849134,27,43.732864
-1.5419991,32,43.736474
-1.1917794,31,43.747104
-0.9105253,34,43.748165
-1.4592994,26,43.754618
-0.7805164,31,43.755978
-1.3389337,26,43.760998
-0.79477036,36,43.763831
-1.1884477,31,43.767262
-0.678157,32,43.771031
-1.4700694,25,43.774962
-1.6792741,27,43.776053
-0.88748246,25,43.787339
-0.5609359,31,43.788565
-1.2523339,36,43.79479
-1.4079642,30,43.798854
-1.3862762,26,43.804252
-0.31994486,39,43.80526
-1.0258904,33,43.806445
-0.5498324,30,43.807596
-1.1393367,28,43.816959
-1.1543568,29,43.817002
-1.0727949,26,43.822103
-1.0473942,25,43.825959
-1.0674448,28,43.836502
-1.684896,30,43.837512
-1.3842696,28,43.838461
-1.1128371,38,43.848421
-1.6896291,27,43.848487
-0.3179189,32,43.852892
-1.2473286,32,43.856638
-2.4602919,30,43.857677
-0.89191294,28,43.865502
-1.2345326,28,43.867671
-1.5233586,31,43.869774
-1.219226,25,43.873612
-1.6486247,28,43.876472
-1.0468867,29,43.887171
-1.3795357,34,43.888489
-0.73205066,32,43.892216
-1.1100118,31,43.898764
-1.5490966,27,43.898823
-1.3375157,29,43.905136
0.013676345,39,43.908764
-0.79528046,30,43.908798
-1.4475458,28,43.915973
-1.7264185,28,43.916956
-1.1571026,30,43.922039
-0.9416539,28,43.926553
-1.3695099,29,43.927715
-0.9044116,25,43.933643
-0.814425,28,43.937167
-0.25323278,32,43.937214
-1.3224987,25,43.94178
-0.84886724,31,43.948238
-1.5593048,26,43.951961
-1.0169173,33,43.954561
-1.1858548,32,43.958758
-1.7140744,27,43.960049
-1.5511228,27,43.963712
-0.93292725,27,43.969879
-0.0991205,37,43.974712
-1.9609747,28,43.977649
-1.044397,28,43.982537
-0.61783326,30,43.987443
-0.61949325,29,43.991018
-1.162782,31,43.99219
-0.947901,29,43.994317
-0.8617737,31,44.002179
-1.5752935,28,44.004689
-0.7375715,30,44.009774
-2.0530527,30,44.013364
-2.111312,23,44.016353
-1.3503261,27,44.019168
-1.3891582,33,44.021002
-0.64389914,32,44.02819
-0.71778363,29,44.033014
-1.2715418,31,44.03778
-0.98714644,34,44.045044
-0.66787326,31,44.045954
-1.3530449,31,44.048646
-0.68645096,29,44.049713
-0.5132228,34,44.056102
-1.0503154,32,44.059711
-1.4578248,28,44.059754
-1.5925765,23,44.067213
-0.85535717,34,44.069709
-1.6400361,26,44.069752
-1.2968512,27,44.074798
-1.4821879,26,44.074842
-1.9843321,22,44.082489
-1.3599844,27,44.083549
-1.4707599,25,44.0856
-1.423019,28,44.09967
-1.0535887,30,44.099718
-1.7519368,29,44.106159
-1.1801324,33,44.109794
-1.1321051,27,44.110806
-0.98162293,39,44.110829
-1.1792071,27,44.111781
-0.6134326,33,44.119402
-1.4649746,27,44.127501
-1.1101472,30,44.13049
-0.48115543,27,44.137782
-1.3791854,26,44.137834
-0.8488225,31,44.137843
-0.8374526,30,44.14138
-1.0881438,29,44.149203
-0.9719411,38,44.150135
-1.5450839,27,44.153765
-0.84994566,29,44.158226
-0.98796296,27,44.162668
-1.2638484,28,44.163687
-1.0790935,28,44.163717
-1.3135705,28,44.16829
-1.0416121,26,44.17602
-1.2432482,26,44.181214
-1.3836989,34,44.18469
-1.2366537,28,44.187515
-1.1046969,30,44.194102
-1.2619746,26,44.195113
-0.7255353,31,44.196043
-0.7828599,35,44.200298
-1.3691859,27,44.208235
-0.6644338,32,44.208297
-1.1412458,28,44.213457
-0.35105735,34,44.221654
-1.5566206,31,44.225243
-1.0183358,29,44.225278
-0.90756,32,44.227377
-1.0754907,29,44.238035
-1.106401,31,44.240065
-0.19755206,40,44.241847
-0.47922328,34,44.247586
-0.53526026,31,44.254194
-1.7373385,32,44.259937
-0.38906735,34,44.264741
-0.16436332,37,44.266065
-0.64671886,28,44.268253
-1.4022263,28,44.270637
-1.2998207,31,44.275289
-0.98042333,31,44.28046
-1.4559747,27,44.282207
-1.4312305,32,44.291066
-1.5950079,30,44.293822
-0.9691052,31,44.29668
-0.6830474,31,44.29855
-0.1301752,39,44.301996
-0.42319858,34,44.307769
-1.3571261,30,44.312016
-0.6301144,33,44.313004
-2.3837695,26,44.317714
-2.1877325,26,44.323377
-1.3830938,27,44.326119
-1.3326463,27,44.334078
-0.52990466,33,44.335324
0.06077504,42,44.336714
-1.0163811,30,44.341397
-1.1440744,31,44.343668
-1.135371,28,44.345878
-1.0593525,32,44.355854
-1.7923468,31,44.357822
-1.5229563,30,44.366383
-1.4329395,25,44.372907
-1.035438,29,44.372955
-0.97814786,34,44.372964
-1.2573407,39,44.375988
-1.1288519,32,44.378383
-1.2995546,25,44.384821
-1.1450635,29,44.386743
-1.0365247,28,44.396621
-1.5473611,29,44.403037
-1.3739114,25,44.404308
-1.3833208,28,44.405421
-0.6561433,31,44.405447
-0.9718358,33,44.407345
-1.5288281,25,44.412785
-0.82275265,32,44.41727
-1.6049588,25,44.420933
-1.8069825,24,44.428771
-1.591986,30,44.430604
-1.4238815,29,44.431556
-1.1562309,30,44.43158
-0.1906324,33,44.435976
-0.5550042,27,44.438453
-0.73828626,32,44.449522
-0.75082695,29,44.450547
-1.5671569,27,44.460778
-1.4100137,33,44.465596
-0.9940102,30,44.465643
-1.0382392,30,44.465652
-1.5777436,27,44.466864
-1.2584162,27,44.46932
-0.91600406,26,44.477634
-1.2655612,30,44.482418
-1.0077003,26,44.487016
-1.7552087,27,44.491454
-1.4002451,31,44.495078
-1.254159,31,44.495992
-0.8853774,33,44.497026
-1.133244,31,44.49809
-1.3426161,30,44.507841
-1.0576648,29,44.512068
-1.3596401,27,44.514893
-1.9124168,24,44.523999
-1.6842749,23,44.524047
-1.7276689,31,44.525339
-1.0106033,31,44.530932
-1.0203806,32,44.531002
-0.5057306,31,44.541679
-2.1930256,27,44.541735
-1.4904462,26,44.543674
-1.7083902,28,44.552651
-2.1204317,28,44.552694
-1.4787123,26,44.55615
-1.3401434,32,44.557174
-2.05196,31,44.560821
-1.4328158,29,44.5692
-1.1162125,30,44.570331
-1.9427683,29,44.571478
-1.3331611,27,44.580396
-0.83384645,30,44.583242
-1.2885872,28,44.586593
-1.36097,32,44.589455
-1.0111213,30,44.592239
-1.5539114,26,44.599965
-0.6018926,36,44.608629
-0.8647476,37,44.61088
-2.3558955,28,44.614489
-0.7968158,31,44.614532
-1.4003892,26,44.618244
-1.089318,30,44.619215
-0.5910037,28,44.623418
-0.98075294,31,44.631511
-0.7345692,29,44.636867
-1.3101546,31,44.644718
-1.5338752,34,44.644759
-1.8490505,32,44.645956
-0.512716,29,44.647096
-1.5997038,26,44.649945
-1.1589216,30,44.649995
-1.3861475,34,44.668333
-1.6330428,26,44.673715
-0.8308693,35,44.675577
-0.7890087,30,44.677348
-1.2992914,29,44.678326
-1.4288148,31,44.679281
-0.7980306,28,44.679307
-0.9242366,35,44.686439
-1.6241062,25,44.692797
-1.4015629,25,44.699681
-1.18473,28,44.70073
-0.8063243,27,44.705351
-1.1888577,27,44.706582
-1.5712198,30,44.70792
-1.3882326,30,44.710338
-1.0107037,27,44.722161
-0.84387803,35,44.723319
-1.3900986,27,44.729971
-1.2717495,24,44.732675
-0.6807146,32,44.733768
-0.93773186,29,44.736364
-1.378234,30,44.739085
-0.7029185,33,44.74665
-1.0326971,29,44.75543
-1.2890726,31,44.756567
-1.2188568,27,44.762792
-0.78516674,31,44.763848
-1.984873,26,44.764828
-1.6570609,29,44.765872
-2.5820842,29,44.769719
-1.0753617,30,44.776225
-1.3480709,33,44.78623
-1.7059327,24,44.787331
-1.9794797,33,44.787358
-1.8216603,28,44.790856
-0.7811121,30,44.791854
-1.0892162,34,44.79918
-0.29790205,32,44.801585
-0.8196779,32,44.810202
-1.1249058,25,44.815571
-1.4617455,27,44.816599
-1.3596072,30,44.823382
-1.7292248,30,44.824388
-0.9067933,35,44.825326
-0.34629062,33,44.834045
-0.5187379,33,44.835879
-1.6582332,31,44.844996
-0.7408499,33,44.847915
-0.34854618,40,44.84882
-0.91290843,30,44.851567
-0.8483233,32,44.854341
-1.5847282,25,44.858606
-0.26857305,40,44.863049
-0.7422875,33,44.865069
-1.3905112,28,44.87262
-1.4011607,29,44.876815
-1.1138365,30,44.879192
-0.6935395,35,44.88897
-0.6793081,32,44.889028
-1.2307351,27,44.889058
-0.580147,32,44.899122
-1.1402547,37,44.902063
-1.6842036,31,44.904878
-1.0993434,30,44.909357
-0.6927356,35,44.912047
-1.527576,25,44.912075
-1.9402254,28,44.91461
-1.7493689,30,44.916577
-1.3115288,27,44.923684
-2.0449038,29,44.927966
-0.6798552,29,44.940894
-1.6374578,26,44.94095
-1.2021251,30,44.942251
-0.64018476,39,44.943482
-1.5514739,27,44.944802
-1.1410003,43,44.954031
-0.89609826,30,44.956959
-1.5764296,25,44.967138
-1.4444606,27,44.970823
-1.029696,30,44.971803
-1.2273469,28,44.972828
-1.4271562,32,44.974631
-1.5404738,30,44.982022
-1.8267353,53,44.983003
-1.0328375,31,44.985771
-1.3846226,26,44.997344
-2.375236,32,44.997406
-1.4047993,28,44.99832
-1.7084894,26,44.999515
-0.4227237,33,45.002784
-1.2178483,28,45.009572
-1.4030687,31,45.01454
-0.72648716,28,45.014578
-0.3972392,29,45.028243
-0.99258983,29,45.029442
-0.7473893,30,45.029479
-0.83668464,30,45.031604
-1.3244946,30,45.03432
-1.716701,29,45.04029
-1.3327967,28,45.043162
-1.5103041,31,45.045981
-1.8624983,25,45.053247
-0.66272736,29,45.056856
-1.044922,30,45.061188
-1.2215176,31,45.066631
-0.8389404,37,45.06793
-1.5309374,30,45.072433
-1.1257348,29,45.074214
-0.7288633,28,45.07619
-1.3314627,25,45.090474
-0.7883214,30,45.09151
-1.5450828,34,45.092533
-1.290251,29,45.098862
-1.3990978,29,45.099836
-1.385153,27,45.103488
-0.71366495,30,45.104417
-2.325682,34,45.111983
-1.239893,31,45.121061
-0.8450466,32,45.121102
-1.4368044,32,45.122797
-1.1707126,28,45.124688
-0.71215105,30,45.13147
-0.17779705,34,45.131512
-0.4775744,32,45.134254
-0.82075363,29,45.139442
-1.008488,30,45.151117
-2.0309281,32,45.153517
-1.8284876,29,45.154882
-1.5056477,33,45.157408
-1.5908247,25,45.158662
-0.8777201,31,45.164603
-1.6783442,32,45.168432
-1.0784869,35,45.17555
-1.16117,30,45.182303
-1.4703586,27,45.182351
-1.9119961,31,45.185048
-1.2229325,28,45.18508
-0.7789008,29,45.191986
-3.1033838,36,45.192891
-1.0654252,29,45.195984
-0.76758623,31,45.207259
-1.8288052,29,45.210784
-0.9590522,28,45.212905
-1.4358572,28,45.212927
-0.8231929,35,45.217545
-1.2266655,31,45.225735
-2.514923,31,45.227023
-0.41351873,30,45.229279
-1.1078525,29,45.24097
-1.0221126,33,45.241018
-1.3570142,28,45.241927
-1.0015678,30,45.247766
-0.42245024,37,45.250395
-1.4976512,25,45.25227
-1.5068966,28,45.253301
-1.0294863,30,45.254293
-0.92923987,29,45.272642
-0.9047246,28,45.272692
-0.56350964,31,45.274469
-1.6865381,26,45.276287
-1.3225267,26,45.282042
-1.5503509,27,45.282081
-0.75661767,29,45.282089
-0.84479684,29,45.285931
-1.5936606,25,45.299983
-0.67084384,27,45.303781
-0.7965746,32,45.30485
-0.7295233,33,45.30595
-1.44867,27,45.309975
-1.1262267,30,45.312729
-1.5370488,28,45.314633
-1.7874937,36,45.318129
-0.94063294,27,45.32892
-1.0120871,31,45.32896
-1.0361899,29,45.332001
-1.2327132,28,45.332043
-1.3492059,30,45.342267
-0.68829143,33,45.342335
-0.90479326,29,45.343417
-1.9078484,25,45.343445
-1.0370207,32,46.190919
-0.73887336,32,46.194385
-1.9328358,36,46.195732
-0.4390488,35,46.198188
-1.244137,32,46.205751
-0.47141987,34,46.207145
-0.8032527,35,46.208471
-1.8098556,35,46.209819
-1.5246714,27,46.224258
-0.6500994,32,46.226237
-1.341711,37,46.235048
-1.7316699,29,46.235999
0.040691912,39,46.238659
-1.3530097,31,46.238701
-1.5374923,30,46.239765
-1.0695007,41,46.248795
-1.1125239,29,46.251479
-1.6664387,32,46.255852
-0.824552,29,46.262386
-0.9567493,30,46.267392
-0.89111376,32,46.270927
-0.0020607114,38,46.272264
-0.9049281,37,46.276297
-1.9841008,29,46.283362
-0.7703941,33,46.284413
-1.792894,29,46.28885
-0.71069515,33,46.298711
-0.52182555,32,46.301738
-0.3866629,34,46.307307
-0.57300466,38,46.310063
-1.77591,29,46.31107
-0.3007845,40,46.315522
-1.2508527,34,46.316463
-0.75488067,32,46.318273
-0.43763182,33,46.330687
-0.59349567,32,46.332918
-2.4420333,24,46.335342
-1.3313591,28,46.338807
-1.0507325,32,46.339814
-1.0875002,28,46.345072
-0.93412715,28,46.346297
-2.3438864,26,46.34632
-0.9076933,30,46.362317
-0.94462115,30,46.364385
-1.3092988,27,46.366225
-0.9470644,31,46.371251
-0.5685458,39,46.374734
-1.5209433,30,46.374768
-0.8019135,31,46.376641
-0.35313228,33,46.378499
-1.3879566,30,46.393778
-0.48583162,34,46.393817
-0.61646724,36,46.398173
-0.9128605,33,46.407223
-0.41659427,30,46.408227
-0.5536319,35,46.40931
-0.19939035,35,46.411533
-0.16366899,42,46.412705
-0.25478297,31,46.428257
-0.7954353,29,46.430348
-1.188218,27,46.435724
-1.639868,40,46.436808
-1.121301,32,46.441442
-1.1995149,33,46.445017
-0.21425205,34,46.447035
-0.31459278,38,46.448033
-1.3988811,28,46.454494
-1.9012437,33,46.461577
-1.4422195,29,46.464601
-0.21695954,38,46.472955
-0.3668822,32,46.472989
-2.2986662,30,46.477593
-0.43634364,32,46.478542
-1.157918,39,46.483008
-1.5229326,31,46.48491
-1.2089887,27,46.488103
-0.47716856,27,46.491826
-1.319421,27,46.500608
-0.89979875,30,46.503403
-1.2277851,28,46.50634
-0.5845314,34,46.513083
-0.5739993,28,46.516776
-0.5675543,33,46.518676
0.036424905,35,46.518707
-0.2551141,31,46.522556
-1.3350031,28,46.531074
-1.4008658,34,46.533822
-0.554319,34,46.540602
-0.86042166,27,46.540635
-0.8240725,28,46.545309
-0.79977113,28,46.547156
-1.3736947,29,46.548155
-1.2513261,28,46.550673
-0.6061488,29,46.564259
-1.324972,36,46.568355
-0.65527534,34,46.57509
-1.0559697,27,46.578471
-0.62148094,33,46.5785
-0.42835298,32,46.580301
0.0032901168,40,46.580332
-0.39786825,35,46.582177
-0.93374485,30,46.593524
-0.8532878,28,46.595642
-1.6600093,30,46.605436
-0.647146,29,46.609857
-1.4236901,33,46.611634
-1.1060264,34,46.612551
-0.7633922,33,46.613515
-0.44811553,37,46.618989
-0.46557245,32,46.62629
-0.2422637,37,46.63335
-1.2722554,31,46.637026
-2.2298589,27,46.638305
-0.6990601,30,46.644247
-1.0655308,29,46.644292
-1.1965157,31,46.652068
-0.20207015,40,46.653006
-0.9139493,32,46.659411
-0.7289189,31,46.666416
-1.1188102,27,46.666467
-1.2487841,30,46.668845
-0.506769,33,46.679372
-2.05169,33,46.679418
-1.5703077,31,46.687015
-1.0464908,32,46.695892
-0.6408203,40,46.696958
-0.9727634,27,46.696993
-1.480581,34,46.704691
-0.2997076,37,46.709591
-0.8239427,32,46.714857
-1.4099245,32,46.714908
-1.8439165,26,46.716031
-0.9360144,27,46.726556
-0.6187058,32,46.733876
-0.9972976,32,46.733948
-1.4256756,25,46.739357
-1.4190433,31,46.740338
-0.7948812,28,46.748436
-0.6024308,30,46.751024
-1.1901307,33,46.756049
-0.898542,29,46.760843
-1.1030979,29,46.767074
-0.70809686,35,46.773072
-0.68687487,29,46.77313
-0.6764132,36,46.779994
-1.4589636,30,46.782251
-1.2459472,29,46.783239
-2.0927718,29,46.788138
-0.57472056,32,46.797439
-0.6390816,29,46.800452
-1.9844024,29,46.807147
-0.7076893,31,46.808989
-1.32231,25,46.810935
-0.3097419,34,46.817414
-1.6939008,36,46.822291
-0.7661549,34,46.824237
-0.51199734,31,46.827956
-0.9187306,28,46.827983
-0.7659552,35,46.840269
-0.02367109,38,46.844828
-1.4677725,29,46.84487
-0.26024473,38,46.846801
-1.2534986,29,46.851338
-0.6227478,35,46.855981
-0.911625,33,46.861322
-0.38181844,36,46.865342
-1.0319846,25,46.872105
-0.5572632,33,46.875588
-0.5053799,31,46.878406
-1.1838362,36,46.885237
-1.7778499,39,46.892388
-1.7027047,29,46.893451
-1.027937,32,46.893485
-0.22005871,39,46.896196
-0.80216575,29,46.899642
-1.5486845,33,46.908855
-0.3324196,38,46.910588
-0.75873005,30,46.912428
-1.2702432,30,46.920596
-0.7755911,28,46.92187
-1.2059622,34,46.924297
-0.6970515,35,46.927089
-1.5015998,25,46.935577
-0.72347826,41,46.941656
-0.947014,32,46.9445
-0.9524101,31,46.945441
-0.7765265,34,46.957317
-1.2192719,34,46.958352
-0.60279596,32,46.958373
-0.25525445,32,46.960097
-1.2257259,33,46.967224
-0.8284831,32,46.97461
-1.6372263,36,46.97554
-0.5165554,34,46.977366
-1.3553084,26,46.981179
-1.3700675,31,46.986355
-0.85134816,34,46.989091
-0.8369143,29,46.993552
-0.9139388,31,47.006585
-0.496161,34,47.008719
-1.9738686,39,47.016644
0.039301097,39,47.021149
-0.60832953,35,47.023092
-3.5936189,64,47.023134
-0.9794143,34,47.024904
-0.75586027,30,47.025893
-1.0944781,31,47.040125
-0.17187768,36,47.042744
-1.6016886,24,47.046409
-1.1509807,34,47.050043
-0.8720591,31,47.052746
-0.9661952,35,47.054623
-0.4265208,32,47.056381
-1.5794247,36,47.059088
-2.150712,35,47.076272
-0.9927029,35,47.07937
-1.4100335,28,47.080373
-1.1297553,26,47.083417
-0.55397964,37,47.08538
-2.566419,28,47.087205
-0.48502377,36,47.090616
-1.6792382,31,47.09257
-0.5046518,31,47.105251
-1.3092835,33,47.110519
-1.0201093,32,47.112255
-1.3222094,41,47.116413
-0.6350649,30,47.117364
-0.25716525,37,47.118256
-0.0050596297,37,47.119958
-0.8478792,32,47.120964
-0.92734605,30,47.13203
-1.1347953,31,47.141305
-1.8286676,26,47.143657
-1.2082146,27,47.147029
-1.5483794,37,47.149803
-0.3666803,36,47.158054
-0.14498654,40,47.159261
-2.2955246,40,47.162851
-1.1726804,34,47.168286
-1.3844413,27,47.170186
-1.0432863,31,47.171962
-0.8296387,28,47.173782
-0.66666836,33,47.181254
-0.76670504,29,47.185713
-0.524132,34,47.189838
-0.65389353,32,47.193166
-0.93552566,34,47.202485
-0.8326577,32,47.202531
-0.45364326,31,47.20406
-1.1518567,30,47.205478
-0.92954993,31,47.215097
-1.055741,29,47.221629
-0.9546397,34,47.228586
-2.015065,26,47.229864
0.023251772,42,47.229884
-0.8665014,31,47.235391
-1.4809725,33,47.235439
0.11081827,40,47.24136
-1.1004612,34,47.245939
-0.07863885,37,47.254545
-0.79410625,30,47.256452
-0.8918141,31,47.256472
-0.83402544,31,47.263104
-0.52702945,33,47.265141
0.13865638,40,47.266138
-0.35256732,32,47.271768
-0.8148533,27,47.283319
-2.030575,29,47.288045
-0.8990757,34,47.29292
-0.81499946,49,47.2957
-0.90845156,32,47.297676
-0.5632806,32,47.299526
-0.46122074,32,47.30049
-0.9233297,34,47.306649
-0.10515481,35,47.316558
-0.5161852,38,47.325075
-1.068083,26,47.326049
-1.329045,35,47.327337
-1.67386,32,47.327372
-0.96142256,33,47.330713
-0.38440666,32,47.332294
0.044322193,42,47.35214
-0.90535474,32,47.353198
-1.5268414,30,47.357829
-1.275589,30,47.358736
-0.87209487,28,47.36109
-0.21667662,32,47.362362
-0.7420342,32,47.362387
-0.9140341,30,47.364454
-1.5083072,32,47.383274
-1.4575033,27,47.384261
-1.2005045,26,47.386387
-1.0553025,37,47.387688
-1.1144776,31,47.392125
-0.5644829,30,47.393216
-0.5641157,33,47.393239
-3.5822694,41,47.397835
-1.4861109,25,47.410816
-0.9594431,27,47.415575
-1.2691177,29,47.415617
-0.7320937,29,47.422773
-0.9713439,28,47.422828
-0.23380822,34,47.423719
-0.83951956,29,47.428195
-0.55111045,37,47.43098
-0.4775109,32,47.441352
-3.3552704,30,47.44416
-0.65648013,32,47.446051
-0.81982255,32,47.452536
-0.9345822,34,47.45517
-0.5569452,36,47.456075
-0.8583561,30,47.456094
-1.7590966,32,47.460565
-1.2258484,29,47.473435
-0.7426005,34,47.476055
-0.8862314,31,47.478818
-1.3617263,26,47.484395
-0.7052325,33,47.488523
-1.9037566,29,47.493091
-0.25810045,34,47.493128
-0.6584887,34,47.493137
-1.2358966,29,47.503217
-1.5318873,28,47.504151
-1.1565757,28,47.510412
-0.8758027,33,47.51045
-1.7559237,25,47.515479
-0.7757482,31,47.520633
-0.83828413,37,47.521601
-0.3463061,36,47.525126
-2.0255153,30,47.529973
-0.59151506,33,47.533711
-1.0166813,29,47.537236
-1.1693771,33,47.541286
-1.4460018,36,47.551163
-0.12468299,37,47.559497
-0.8063762,36,47.559545
-1.4819028,30,47.562895
-0.96097875,30,47.566709
-0.4667936,41,47.568711
-0.8331642,32,47.571492
-0.8728502,30,47.573334
-1.1294866,27,47.580394
-1.1135737,31,47.593514
-0.5625606,28,47.598084
-1.2649236,27,47.599123
0.75842655,38,47.60105
-1.278265,39,47.605276
-0.87522405,32,47.607253
-0.42291003,33,47.610123
